RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349
75,0.00125,0.0,4.113674,3.6468506,3.180027,3.1905174,3.2010078,2.9697418,2.7384758,2.5610924,2.383709,2.1390915,1.894474,1.742363,1.5902519,1.5368462,1.4834404,1.3346672,1.185894,1.0788441,0.9717941,0.8819103,0.7920265,0.6389618,0.48589706,0.42057037,0.35524368,0.3399849,0.3247261,0.313282,0.30183792,0.2849102,0.26798248,0.25177002,0.23555756,0.25057793,0.2655983,0.300169,0.33473969,0.3194809,0.3042221,0.31757355,0.330925,0.37789345,0.4248619,0.4093647,0.3938675,0.38647652,0.37908554,0.38981438,0.4005432,0.3964901,0.39243698,0.39243698,0.39243698,0.3786087,0.36478043,0.37002563,0.37527084,0.3812313,0.38719177,0.38695335,0.38671494,0.40507317,0.4234314,0.42295456,0.42247772,0.42629242,0.43010712,0.3991127,0.3681183,0.43559074,0.5030632,0.4453659,0.3876686,0.35095215,0.3142357,0.3669262,0.4196167,0.3824234,0.3452301,0.36406517,0.38290024,0.38409233,0.38528442,0.37169456,0.3581047,0.3516674,0.3452301,0.3504753,0.35572052,0.36883354,0.38194656,0.33903122,0.29611588,0.333786,0.37145615,0.37026405,0.36907196,0.37670135,0.38433075,0.38337708,0.3824234,0.34618378,0.30994415,0.34928322,0.38862228,0.36406517,0.33950806,0.40197372,0.4644394,0.4274845,0.39052963,0.38671494,0.38290024,0.4079342,0.43296814,0.39935112,0.3657341,0.4117489,0.45776367,0.42915344,0.4005432,0.44083595,0.4811287,0.4184246,0.35572052,0.40578842,0.45585632,0.46110153,0.46634674,0.43320656,0.40006638,0.4067421,0.41341782,0.38909912,0.36478043,0.40268898,0.44059753,0.4143715,0.38814545,0.4477501,0.50735474,0.45466423,0.40197372,0.4043579,0.4067421
275,0.004583333333333333,0.0,4.0841103,3.6404133,3.1967163,3.127575,3.0584335,2.9494762,2.840519,2.619028,2.3975372,2.175808,1.9540787,1.7929077,1.6317368,1.5439987,1.4562607,1.2669563,1.077652,1.0149479,0.9522438,0.8299351,0.70762634,0.5774498,0.44727325,0.3862381,0.32520294,0.29969215,0.27418137,0.28538704,0.2965927,0.27489662,0.25320053,0.23055077,0.207901,0.2374649,0.2670288,0.30326843,0.33950806,0.30875206,0.27799606,0.30112267,0.32424927,0.3721714,0.42009354,0.40078163,0.38146973,0.37908554,0.37670135,0.3812313,0.38576126,0.3771782,0.36859512,0.36096573,0.35333633,0.3633499,0.3733635,0.35834312,0.34332275,0.36120415,0.37908554,0.38218498,0.38528442,0.40316582,0.4210472,0.41770935,0.4143715,0.4093647,0.4043579,0.37932396,0.35429,0.42676926,0.4992485,0.44488907,0.39052963,0.33926964,0.28800964,0.35190582,0.415802,0.37503242,0.33426285,0.35881996,0.38337708,0.3709793,0.35858154,0.36406517,0.3695488,0.3569126,0.34427643,0.34713745,0.34999847,0.35381317,0.35762787,0.32901764,0.3004074,0.3221035,0.3437996,0.34570694,0.3476143,0.3631115,0.3786087,0.36978722,0.36096573,0.3244877,0.28800964,0.33164024,0.37527084,0.34356117,0.3118515,0.39315224,0.47445297,0.4246235,0.374794,0.3786087,0.3824234,0.39076805,0.3991127,0.37550926,0.35190582,0.38075447,0.40960312,0.40864944,0.40769577,0.43225288,0.45681,0.40125847,0.34570694,0.38218498,0.41866302,0.43797493,0.45728683,0.43177605,0.40626526,0.38170815,0.35715103,0.3578663,0.35858154,0.39482117,0.4310608,0.4029274,0.374794,0.43797493,0.50115585,0.44560432,0.3900528,0.38719177,0.38433075
475,0.007916666666666667,0.0,3.9596558,3.5493374,3.139019,2.972126,2.805233,2.8276443,2.8500557,2.573967,2.2978783,2.1164417,1.9350052,1.8084049,1.6818047,1.5161037,1.3504028,1.2032986,1.0561943,0.9739399,0.8916855,0.75411797,0.61655045,0.538826,0.46110153,0.36287308,0.26464462,0.25558472,0.24652481,0.26369095,0.2808571,0.2605915,0.24032593,0.21648407,0.19264221,0.2272129,0.2617836,0.30589104,0.34999847,0.30612946,0.26226044,0.29420853,0.32615662,0.3838539,0.4415512,0.4041195,0.36668777,0.3721714,0.37765503,0.37789345,0.37813187,0.3631115,0.34809113,0.34332275,0.33855438,0.35214424,0.3657341,0.35643578,0.34713745,0.35429,0.36144257,0.364542,0.36764145,0.38313866,0.39863586,0.4041195,0.40960312,0.39958954,0.38957596,0.3707409,0.35190582,0.42176247,0.4916191,0.43964386,0.3876686,0.32019615,0.2527237,0.33450127,0.41627884,0.36787987,0.3194809,0.34952164,0.37956238,0.3607273,0.34189224,0.36263466,0.38337708,0.35095215,0.31852722,0.33211708,0.34570694,0.33783913,0.3299713,0.31900406,0.3080368,0.3144741,0.3209114,0.32687187,0.33283234,0.3566742,0.38051605,0.35738945,0.33426285,0.31542778,0.2965927,0.33688545,0.3771782,0.34284592,0.30851364,0.3874302,0.46634674,0.42319298,0.38003922,0.38719177,0.39434433,0.3838539,0.3733635,0.3619194,0.3504753,0.35071373,0.35095215,0.38266182,0.4143715,0.42676926,0.43916702,0.4017353,0.3643036,0.36263466,0.36096573,0.4029274,0.44488907,0.415802,0.38671494,0.3569126,0.3271103,0.33950806,0.35190582,0.38909912,0.42629242,0.4041195,0.38194656,0.4451275,0.5083084,0.44989586,0.3914833,0.37837029,0.36525726
675,0.01125,0.0,3.7722588,3.3705235,2.9687881,2.733469,2.4981499,2.5827885,2.667427,2.368927,2.070427,1.9500256,1.8296242,1.7795563,1.7294884,1.499176,1.2688637,1.1453629,1.021862,0.91362,0.80537796,0.69093704,0.5764961,0.5056858,0.4348755,0.3349781,0.23508072,0.22888184,0.22268295,0.24056435,0.25844574,0.23698807,0.2155304,0.20718575,0.1988411,0.22244453,0.24604797,0.30112267,0.35619736,0.31018257,0.2641678,0.29969215,0.33521652,0.4017353,0.4682541,0.41413307,0.36001205,0.38051605,0.40102005,0.3914833,0.38194656,0.3607273,0.33950806,0.34856796,0.35762787,0.36096573,0.3643036,0.37169456,0.37908554,0.37145615,0.36382675,0.36597252,0.3681183,0.38075447,0.39339066,0.39672852,0.40006638,0.4003048,0.4005432,0.38290024,0.36525726,0.41770935,0.47016144,0.42629242,0.3824234,0.31089783,0.23937225,0.33020973,0.4210472,0.36859512,0.31614304,0.34809113,0.38003922,0.36549568,0.35095215,0.36001205,0.36907196,0.33545494,0.30183792,0.3244877,0.34713745,0.3399849,0.33283234,0.32806396,0.3232956,0.32758713,0.33187866,0.33831596,0.34475327,0.36287308,0.3809929,0.36025047,0.33950806,0.32687187,0.3142357,0.34475327,0.37527084,0.34737587,0.3194809,0.38456917,0.44965744,0.42819977,0.4067421,0.40578842,0.40483475,0.38433075,0.36382675,0.3581047,0.35238266,0.33640862,0.32043457,0.3786087,0.43678284,0.44488907,0.4529953,0.42629242,0.39958954,0.37050247,0.3414154,0.3848076,0.42819977,0.39887428,0.3695488,0.351429,0.33330917,0.34737587,0.36144257,0.3976822,0.4339218,0.4131794,0.39243698,0.45013428,0.5078316,0.45847893,0.40912628,0.38647652,0.36382675
875,0.014583333333333334,0.0,3.5152435,3.2081604,2.9010773,2.6130676,2.325058,2.446413,2.567768,2.1982193,1.8286705,1.7750263,1.7213821,1.717329,1.7132759,1.4784336,1.2435913,1.1208057,0.9980202,0.88500977,0.77199936,0.6868839,0.6017685,0.5044937,0.40721893,0.31089783,0.21457672,0.22292137,0.23126602,0.24080276,0.2503395,0.22053719,0.19073486,0.19359589,0.19645691,0.21123886,0.22602081,0.29301643,0.36001205,0.31781197,0.27561188,0.30374527,0.33187866,0.3979206,0.46396255,0.4172325,0.37050247,0.3862381,0.40197372,0.39172173,0.38146973,0.3709793,0.3604889,0.38170815,0.4029274,0.38814545,0.3733635,0.3941059,0.41484833,0.39100647,0.3671646,0.36859512,0.37002563,0.37693977,0.3838539,0.3914833,0.3991127,0.40531158,0.41151047,0.40102005,0.39052963,0.4284382,0.46634674,0.42128563,0.37622452,0.30326843,0.23031235,0.32281876,0.41532516,0.36764145,0.31995773,0.34856796,0.3771782,0.37240982,0.36764145,0.37431717,0.3809929,0.34809113,0.31518936,0.3437996,0.37240982,0.35977364,0.34713745,0.34475327,0.34236908,0.34856796,0.35476685,0.36025047,0.3657341,0.37407875,0.3824234,0.37503242,0.36764145,0.34284592,0.31805038,0.3502369,0.3824234,0.36168098,0.34093857,0.38909912,0.43725967,0.43582916,0.43439865,0.42581558,0.4172325,0.38957596,0.3619194,0.3607273,0.35953522,0.34427643,0.32901764,0.38647652,0.4439354,0.45752525,0.4711151,0.44584274,0.42057037,0.39219856,0.36382675,0.38719177,0.4105568,0.38409233,0.35762787,0.36382675,0.37002563,0.3721714,0.37431717,0.42295456,0.47159195,0.43153763,0.3914833,0.44178963,0.49209595,0.45681,0.42152405,0.40245056,0.38337708
1075,0.017916666666666668,0.0,3.419876,3.165722,2.9115677,2.6102066,2.3088455,2.461195,2.6135445,2.2411346,1.8687248,1.8002987,1.7318726,1.6889572,1.6460419,1.4755726,1.3051033,1.1355877,0.9660721,0.8735657,0.78105927,0.7007122,0.62036514,0.5044937,0.38862228,0.30970573,0.23078918,0.23579597,0.24080276,0.25320053,0.2655983,0.23317337,0.20074844,0.19788742,0.1950264,0.20885468,0.22268295,0.2863407,0.34999847,0.320673,0.2913475,0.31518936,0.33903122,0.39553642,0.45204163,0.4143715,0.37670135,0.3900528,0.40340424,0.39315224,0.38290024,0.3824234,0.38194656,0.40006638,0.4181862,0.40769577,0.39720535,0.41222572,0.4272461,0.40841103,0.38957596,0.38814545,0.38671494,0.38790703,0.38909912,0.40650368,0.42390823,0.41770935,0.41151047,0.41604042,0.42057037,0.4479885,0.47540665,0.42629242,0.3771782,0.32138824,0.2655983,0.33855438,0.41151047,0.3683567,0.32520294,0.3466606,0.3681183,0.36859512,0.36907196,0.38790703,0.4067421,0.37288666,0.33903122,0.36668777,0.39434433,0.38409233,0.37384033,0.36358833,0.35333633,0.36239624,0.37145615,0.38218498,0.39291382,0.395298,0.3976822,0.39052963,0.38337708,0.35905838,0.33473969,0.36358833,0.39243698,0.37193298,0.351429,0.40221214,0.4529953,0.44727325,0.4415512,0.43272972,0.42390823,0.4014969,0.37908554,0.3695488,0.36001205,0.35715103,0.35429,0.39196014,0.42963028,0.45681,0.48398972,0.45371056,0.4234314,0.41222572,0.40102005,0.4146099,0.42819977,0.40125847,0.37431717,0.39887428,0.4234314,0.39935112,0.37527084,0.43654442,0.497818,0.44465065,0.3914833,0.44083595,0.4901886,0.46563148,0.44107437,0.42295456,0.40483475
1275,0.02125,0.0,3.5524368,3.2920837,3.0317307,2.7074814,2.383232,2.5334358,2.6836395,2.3787022,2.0737648,1.9240379,1.7743111,1.66893,1.563549,1.4669895,1.37043,1.1489391,0.9274483,0.8561611,0.78487396,0.70643425,0.62799454,0.51641464,0.40483475,0.3273487,0.24986267,0.24175644,0.23365021,0.2617836,0.289917,0.26845932,0.24700165,0.22244453,0.19788742,0.21219254,0.22649765,0.28276443,0.33903122,0.3221035,0.30517578,0.32949448,0.35381317,0.4041195,0.4544258,0.4172325,0.38003922,0.39434433,0.40864944,0.4003048,0.39196014,0.4003048,0.40864944,0.4105568,0.41246414,0.40555,0.39863586,0.41651726,0.43439865,0.41937828,0.4043579,0.39863586,0.39291382,0.4005432,0.4081726,0.43082237,0.45347214,0.4413128,0.42915344,0.43153763,0.4339218,0.45633316,0.4787445,0.4286766,0.3786087,0.34570694,0.31280518,0.36859512,0.42438507,0.38576126,0.34713745,0.35738945,0.36764145,0.36478043,0.3619194,0.40125847,0.44059753,0.39839745,0.35619736,0.36978722,0.38337708,0.3914833,0.39958954,0.37121773,0.34284592,0.35500526,0.3671646,0.38957596,0.4119873,0.41365623,0.41532516,0.3979206,0.38051605,0.3709793,0.36144257,0.38170815,0.40197372,0.38790703,0.37384033,0.42533875,0.47683716,0.4479885,0.41913986,0.4310608,0.44298172,0.42033195,0.3976822,0.37646294,0.35524368,0.364542,0.37384033,0.38528442,0.39672852,0.43821335,0.47969818,0.4580021,0.436306,0.42581558,0.41532516,0.43916702,0.46300888,0.43225288,0.4014969,0.42414665,0.44679642,0.40912628,0.37145615,0.44035912,0.5092621,0.45585632,0.40245056,0.4453659,0.48828125,0.47039986,0.45251846,0.44202805,0.43153763
1475,0.024583333333333332,0.0,3.5991669,3.3125877,3.0260086,2.8038025,2.5815964,2.581358,2.5811195,2.4442673,2.307415,2.038002,1.768589,1.6481876,1.5277863,1.4619827,1.3961792,1.1770725,0.95796585,0.8575916,0.7572174,0.67830086,0.5993843,0.51903725,0.4386902,0.35738945,0.2760887,0.24461746,0.21314621,0.259161,0.30517578,0.29945374,0.2937317,0.24914742,0.20456314,0.21481514,0.22506714,0.2849102,0.34475327,0.33569336,0.32663345,0.35619736,0.38576126,0.43272972,0.47969818,0.43964386,0.39958954,0.4143715,0.42915344,0.41007996,0.39100647,0.40626526,0.42152405,0.4081726,0.39482117,0.39577484,0.39672852,0.4143715,0.43201447,0.41794777,0.40388107,0.40578842,0.40769577,0.42366982,0.43964386,0.4594326,0.47922134,0.46634674,0.45347214,0.4377365,0.42200089,0.4515648,0.4811287,0.44107437,0.40102005,0.3786087,0.35619736,0.39815903,0.4401207,0.40578842,0.37145615,0.3774166,0.38337708,0.37050247,0.35762787,0.4043579,0.45108795,0.4005432,0.34999847,0.3633499,0.37670135,0.39696693,0.4172325,0.37527084,0.33330917,0.35500526,0.37670135,0.39577484,0.41484833,0.41747093,0.42009354,0.39958954,0.37908554,0.38599968,0.39291382,0.39935112,0.40578842,0.4003048,0.39482117,0.43058395,0.46634674,0.4339218,0.4014969,0.42557716,0.44965744,0.44059753,0.43153763,0.39291382,0.35429,0.3812313,0.4081726,0.39672852,0.38528442,0.43416023,0.48303604,0.47039986,0.45776367,0.43606758,0.4143715,0.44035912,0.46634674,0.44465065,0.42295456,0.43964386,0.45633316,0.41341782,0.37050247,0.44178963,0.5130768,0.46491623,0.41675568,0.45323372,0.48971176,0.48065186,0.47159195,0.4491806,0.42676926
1675,0.027916666666666666,0.0,3.6678314,3.344059,3.0202866,2.8824806,2.7446747,2.5641918,2.383709,2.3524761,2.3212433,2.0234585,1.7256737,1.6224384,1.5192032,1.4572144,1.3952255,1.2178421,1.0404587,0.91409683,0.787735,0.6930828,0.59843063,0.5235672,0.44870377,0.364542,0.28038025,0.2412796,0.20217896,0.2567768,0.31137466,0.31280518,0.3142357,0.2770424,0.23984909,0.24056435,0.2412796,0.29468536,0.34809113,0.35238266,0.3566742,0.37884712,0.40102005,0.45633316,0.5116463,0.46992302,0.42819977,0.43082237,0.43344498,0.41365623,0.3938675,0.41413307,0.43439865,0.41270256,0.39100647,0.40364265,0.41627884,0.42557716,0.4348755,0.4184246,0.40197372,0.42247772,0.44298172,0.46157837,0.48017502,0.4849434,0.48971176,0.48208237,0.47445297,0.44226646,0.41007996,0.45084953,0.4916191,0.4594326,0.4272461,0.39458275,0.3619194,0.40507317,0.44822693,0.41770935,0.38719177,0.40316582,0.41913986,0.39291382,0.36668777,0.4043579,0.44202805,0.39291382,0.3437996,0.36668777,0.38957596,0.4081726,0.42676926,0.38194656,0.33712387,0.3745556,0.4119873,0.41508675,0.4181862,0.42176247,0.42533875,0.40841103,0.3914833,0.38576126,0.38003922,0.39887428,0.41770935,0.40864944,0.39958954,0.42915344,0.45871735,0.43201447,0.40531158,0.42581558,0.44631958,0.4503727,0.4544258,0.41770935,0.3809929,0.40578842,0.43058395,0.4119873,0.39339066,0.43678284,0.48017502,0.4761219,0.4720688,0.43940544,0.4067421,0.4222393,0.4377365,0.4377365,0.4377365,0.44941902,0.46110153,0.42819977,0.395298,0.46420097,0.53310394,0.477314,0.42152405,0.44941902,0.477314,0.48089027,0.48446655,0.45323372,0.42200089
