val_loss,epoch,step,train_loss
0.23173777759075165,0,5,
,0,5,0.24574744701385498
0.22192946076393127,1,11,
,1,11,0.2346390038728714
0.21252748370170593,2,17,
,2,17,0.22237497568130493
0.20398011803627014,3,23,
,3,23,0.20781674981117249
0.19634589552879333,4,29,
,4,29,0.1972179412841797
0.1889561265707016,5,35,
,5,35,0.19057106971740723
0.18220485746860504,6,41,
,6,41,0.18244177103042603
0.1758224070072174,7,47,
,7,47,0.17554306983947754
0.17010276019573212,8,53,
,8,53,0.1663447469472885
0.1648397147655487,9,59,
,9,59,0.1641428917646408
0.16014249622821808,10,65,
,10,65,0.15718072652816772
0.15573707222938538,11,71,
,11,71,0.15369226038455963
0.1516641080379486,12,77,
,12,77,0.14664046466350555
0.14782953262329102,13,83,
,13,83,0.14931152760982513
0.14454934000968933,14,89,
,14,89,0.1413048952817917
0.14152635633945465,15,95,
,15,95,0.14330793917179108
0.13886865973472595,16,101,
,16,101,0.14125585556030273
0.1362709254026413,17,107,
,17,107,0.1333121508359909
0.13383950293064117,18,113,
,18,113,0.1341060847043991
0.1316346675157547,19,119,
,19,119,0.1257680058479309
0.1295803338289261,20,125,
,20,125,0.12492500245571136
0.12778311967849731,21,131,
,21,131,0.12757077813148499
0.12597006559371948,22,137,
,22,137,0.12451831251382828
0.12417639791965485,23,143,
,23,143,0.12246202677488327
0.1224239245057106,24,149,
,24,149,0.1222817450761795
0.12094143778085709,25,155,
,25,155,0.11789490282535553
0.11945809423923492,26,161,
,26,161,0.11495383083820343
0.11802121251821518,27,167,
,27,167,0.11677718907594681
0.11666299402713776,28,173,
,28,173,0.1169256791472435
0.11548429727554321,29,179,
,29,179,0.11722663044929504
0.11422758549451828,30,185,
,30,185,0.11736598610877991
0.11317868530750275,31,191,
,31,191,0.11734120547771454
0.11205410212278366,32,197,
,32,197,0.1124671995639801
0.11104197055101395,33,203,
,33,203,0.11477352678775787
0.11015444248914719,34,209,
,34,209,0.11321109533309937
0.10934039205312729,35,215,
,35,215,0.11067256331443787
0.10846417397260666,36,221,
,36,221,0.11100303381681442
0.10771746188402176,37,227,
,37,227,0.11394287645816803
