val_loss,epoch,step,train_loss
0.2266910821199417,0,5,
,0,5,0.22786179184913635
0.21843841671943665,1,11,
,1,11,0.21314065158367157
0.2105976790189743,2,17,
,2,17,0.20563776791095734
0.203211709856987,3,23,
,3,23,0.19647260010242462
0.19607993960380554,4,29,
,4,29,0.19236361980438232
0.18896961212158203,5,35,
,5,35,0.1842394471168518
0.18237891793251038,6,41,
,6,41,0.177254781126976
0.17626795172691345,7,47,
,7,47,0.17423895001411438
0.17046096920967102,8,53,
,8,53,0.16798865795135498
0.16505302488803864,9,59,
,9,59,0.1591021567583084
0.16017210483551025,10,65,
,10,65,0.15962651371955872
0.15562643110752106,11,71,
,11,71,0.1485886573791504
0.1515456587076187,12,77,
,12,77,0.14889484643936157
0.14773336052894592,13,83,
,13,83,0.14651328325271606
0.1443532258272171,14,89,
,14,89,0.14338596165180206
0.14143766462802887,15,95,
,15,95,0.14324939250946045
0.1385893076658249,16,101,
,16,101,0.14024166762828827
0.13619591295719147,17,107,
,17,107,0.13684354722499847
0.1338554471731186,18,113,
,18,113,0.1301228404045105
0.13156874477863312,19,119,
,19,119,0.1290324479341507
0.12932902574539185,20,125,
,20,125,0.12791289389133453
0.12740424275398254,21,131,
,21,131,0.1291419118642807
0.12543317675590515,22,137,
,22,137,0.12721124291419983
0.1236092671751976,23,143,
,23,143,0.12708334624767303
0.12192247807979584,24,149,
,24,149,0.12154818326234818
0.12034483999013901,25,155,
,25,155,0.12634281814098358
0.118728406727314,26,161,
,26,161,0.11911667138338089
0.11664808541536331,27,167,
,27,167,0.12134391814470291
0.1143469288945198,28,173,
,28,173,0.1164368987083435
0.1122656911611557,29,179,
,29,179,0.1124463900923729
0.11015192419290543,30,185,
,30,185,0.11119890213012695
0.10844945907592773,31,191,
,31,191,0.10711841285228729
0.10679687559604645,32,197,
,32,197,0.11261140555143356
0.10546370595693588,33,203,
,33,203,0.11043369770050049
0.10414958000183105,34,209,
,34,209,0.10938098281621933
0.1029493659734726,35,215,
,35,215,0.11349358409643173
0.10181649774312973,36,221,
,36,221,0.10263676196336746
0.10061056911945343,37,227,
,37,227,0.10661372542381287
0.09943719953298569,38,233,
,38,233,0.10009119659662247
0.09841395169496536,39,239,
,39,239,0.10499381273984909
0.09731535613536835,40,245,
,40,245,0.106284961104393
0.09627705812454224,41,251,
,41,251,0.10057758539915085
0.09544231742620468,42,257,
,42,257,0.09897950291633606
0.0946071594953537,43,263,
,43,263,0.09998684376478195
0.09360107034444809,44,269,
,44,269,0.09686695039272308
0.09298495203256607,45,275,
,45,275,0.09988391399383545
0.0922570452094078,46,281,
,46,281,0.09828704595565796
0.09170009940862656,47,287,
,47,287,0.10400356352329254
0.09132101386785507,48,293,
,48,293,0.09857533127069473
0.09091302007436752,49,299,
,49,299,0.09609032422304153
0.09025351703166962,50,305,
,50,305,0.10303474217653275
0.08957702666521072,51,311,
,51,311,0.0954875648021698
0.08894342184066772,52,317,
,52,317,0.0986461341381073
0.08839438110589981,53,323,
,53,323,0.10028522461652756
0.08791185915470123,54,329,
,54,329,0.09429491311311722
0.08752325922250748,55,335,
,55,335,0.09558119624853134
0.08698837459087372,56,341,
